id,text,time,sec,user
"216615253973286913","Quand je regarde le foot c est comme quand je regarde les bagnoles ... Je regrette de ne pas être allemand  #DCDC #FranceEspagne","21:34:35","11864","papi_en_afrique"
"216615253755179009","C est très mal parti pour la France... BORDEL!! #FranceEspagne","21:34:35","11864","twitty_twinss"
"216615251934851073","RT @virginiecapric: Ola Ola les francais et de 1-0 pour l'Espagne #FranceEspagne http://t.co/NlncCOK1","21:34:35","11864","Shadyssime"
"216615249632178176","RT @Nouwane: Le maillot de Ribery est déchiré comme son visage. #FranceEspagne","21:34:34","11863","ouusdamiier"
"216615248822669312","Je pense que je suis le seul ,mais j'y crois #FranceEspagne","21:34:34","11863","MiNombreEsPelo"
"216615246335455232","Je n'ai plus vu un jeu aussi pourri depuis la pub ""Monsieur Bricolage"" avec Stéphane Plaza #FranceEspagne","21:34:33","11862","Sid_Odj"
"216615245014237185","RT @Urkelss: Hé Zizou, pour ta crise de la quarantaine, tu veux pas revenir jouer en EDF? #FranceEspagne","21:34:33","11862","post_itt"
"216615245014237185","RT @Urkelss: Hé Zizou, pour ta crise de la quarantaine, tu veux pas revenir jouer en EDF? #FranceEspagne","21:34:33","11862","post_itt"
"216615242975817728","RT @mouloudachour: ""cuitas las bananas "" ( Philippe , notre risoli national ) #Euro2012 #FranceEspagne","21:34:33","11862","Younes936"
"216615242904518656","RT @Lorrenzo_: Tu vois la gueule des français, les mecs y sont blasés avant d'avoir essayé. #FranceEspagne","21:34:33","11862","Ceeryll"
"216615241549758464","@virginiecapric pourquoi il faut toujours que tu aies raison #FranceEspagne #vivilapieuvre ??😘","21:34:32","11861","marek_pierre"
"216615238223659008","c'est pas faux RT @Ooouups Quand l'équipe de France aura un patron ! Elle pourra gagner des titres !! #Euro2012 #FranceEspagne","21:34:31","11860","dm_devito"
"216615237657436160","Faut jouer plus Offensif, Sinon c'est Mort #FranceEspagne","21:34:31","11860","Steeven_Rdm"
"216615237548376065","RT @Nouwane: Le maillot de Ribery est déchiré comme son visage. #FranceEspagne","21:34:31","11860","AliciaEtc"
"216615235174416385","RT @itele: #Euro2012, match #FranceEspagne : 0-1 à la mi-temps (X. Alonso 19')","21:34:31","11860","SOPHIE_DeFrance"
"216615230665531392","RT @gillesverdez: #FranceEspagne cette strategie du renoncement m enerve","21:34:30","11859","kewan14250"
"216615229302374401","Chaud... #Euro2012 #FranceEspagne","21:34:29","11858","LovelyCurt"
"216615228899725312","Je rêverais d'être dans les vestiaires français pour voir ce que Laurent Blanc dit aux joueurs. #FranceEspagne","21:34:29","11858","Manale_ElAbdi"
"216615228379627521","#FranceEspagne Et si nous faisions fausse route depuis la mi-temps du XXème siècle ? http://t.co/ypoyL34V","21:34:29","11858","Bastiat2012"
"216615228333502465","Ya que Coca Cola et McDonalds qui ont le luxe de foutre leur PUB a la mi-temps #FranceEspagne","21:34:29","11858","kcfix"
"216615227872124928","#FranceEspagne Les Français savent pas jouer au foot ou ils le font exprès ?","21:34:29","11858","Lea_Bourgeois"
"216615221865885697","Mi-temps #FranceEspagne 1-0 pour l'Espagne. Première mi-temps décevante de la France --"" Allez je crois en vous pour la 2 eme Mi-Temps !!!","21:34:28","11857","Anthony_Eyox"
"216615217172459521","Mi temps ! =)  #Euro2012 #FranceEspagne","21:34:26","11855","guapa_perfecta"
"216615217138909185","RT @EA_FIFA_France: En plus c'est l'anniversaire de ZIZOU (40 ans). On n'a pas le droit de perdre :) ! #FranceEspagne #EURO2012","21:34:26","11855","CristoxVlb"
"216615211602427905","RT @VinceTouqueOne: C'est tellement tendu que même sur twitter ça ose pas se lâcher. #FranceEspagne","21:34:25","11854","MarineWermeling"
"216615211329789952","RT @gillesverdez: #FranceEspagne cette strategie du renoncement m enerve","21:34:25","11854","Clement_Riera"
"216615211136843776","On y croit. #euro2012 #franceespagne #Bleus","21:34:25","11854","JessicaIBenkala"
"216615210339930112","Match soporifique #Euro2012 #FranceEspagne","21:34:25","11854","MMariolino"
"216615209614319616","BOUM L'ESPAGNE ! VIVA ESPAÑA ! AHAHAHAHAHAHAHAHAHAHAHAHA #FranceEspagne #Euro2012","21:34:25","11854","Raphouuuuuu"
"216615209559797761","RT @LeHuffPost: Pour l'instant, les seuls qui se déchirent ce sont les maillots http://t.co/0FuXAjyi #FranceEspagne","21:34:25","11854","holdenparadise"
"216615208276340737","Bon ben c'est pas gagné, mais on y croit ! #FranceEspagne","21:34:24","11853","Masebath"
"216615205596176384","RT @Awesome_sXe: Sincèrement, l'Espagne impressionne qui  depuis le début de l'Euro ? #FranceEspagne","21:34:24","11853","Kris_Munegu"
"216615205499707392","#franceespagne peut être un petit changement à la mi-temps? mettre du mouvement tout çà","21:34:24","11853","juls_eve"
"216615204388208640","L'extraordinaire avantage qu'on a av #EDF c'est qu'on peux tweeter tranquille quand ils ont la balle il se passera rien #FranceEspagne","21:34:23","11852","Styves_Suk_T"
"216615203910066177","Je vous le disais que c'étaient des glandus les français ! Même pas capables de garder la balle #FranceEspagne","21:34:23","11852","CeliaRasschaert"
"216615203377393665","Laurent Blanc est nul. Un bon entraineur aurait déjà collé une photo de Zahia sur le ballon et au fond du but adverse. #FranceEspagne","21:34:23","11852","niantti"
"216615201330565120","RT @Madlib_: Ribery le meilleur français sur le terrain, même si y ressemble à un hamburger echapé d'un snack #FranceEspagne","21:34:23","11852","MervaaMuanda"
"216615200969859072","Faut prendre ds risques now!! C'a élimination direct la! Faites rentrer #Ben arfa #menez mm #valbuena :-) ! #FranceEspagne","21:34:23","11852","MrsRhossa"
"216615200495910913","Le gros moment de la mi-temps c'est quand le maillot de Ribéry c'est déchiré #FranceEspagne #Euro2012","21:34:22","11851","GislainG"
"216615194728742912","ye ue ye  #FranceEspagne","21:34:21","11850","R_U_B_E_N_S"
"216615194640662528","ALLEZ ON Y CROIT !! #FranceEspagne","21:34:21","11850","ODSKaLLy"
"216615194145722369","Je bois de l'eau glacée, je regarde l'Équipe de Fiente et je m'étonne ensuite d'avoir la chiasse … #FranceEspagne #Euro2012","21:34:21","11850","GreenPeculier"
"216615192321200129","Pas de miracle sans magicien ... #euro2012 #FranceEspagne","21:34:21","11850","therealSnK3"
"216615190848995329","RT @LeHuffPost: Pour l'instant, les seuls qui se déchirent ce sont les maillots http://t.co/0FuXAjyi #FranceEspagne","21:34:20","11849","tetedeblog"
"216615188361777153","""On va s’arrêter là "" Vaut mieux #FranceEspagne","21:34:20","11849","DLyloo"
"216615187187372035","C'est bon moi j'ai dis 2-1 pour la France, c'est encore possible! x) #FranceEspagne","21:34:19","11848","Mac_GregOr_Jr"
"216615185270575104","Première mi-temps de #FranceEspagne... Ah non, excusez moi, c'est #Espagne contre une équipe #fantôme","21:34:19","11848","Mick_Bulls"
"216615184393969664","Ca va pousser fort en seconde période, on va leur faire goûter nos tapas aux espagnols .. #euros2012   ##FranceEspagne","21:34:19","11848","Bidultruc_007"
"216615177427230722","Bon les gars, bien ou bien ? #FranceEspagne","21:34:17","11846","Ipsofacto5"
"216615176231845888","#Zahia, contrairement à #Ribéry arrive à faire trois passes à la suite #FranceEspagne","21:34:17","11846","RaultYoann"
"216615173132259328","Mi-temps #FranceEspagne #euro2012","21:34:16","11845","Ssakho_"
"216615173056765953","Et je sais pas vous, mais moi j'ai  eu l'impression que Benzema préfère être chez lui devant la télé. #FranceEspagne","21:34:16","11845","asrk_"
"216615171483901953","Mouai...un peu deg mais rien n'est perdu.#FranceEspagne","21:34:16","11845","XxAKkILL3rzxX"
"216615170162700289","J'espère qu'après la mis-temps ça jouera mieux parce que là.. #FranceEspagne","21:34:15","11844","MiyrnaB"
"216615167994232832","#FranceEspagne La France comme à son habitude est lamentable! Knysna se poursuit, #Lechangementcestpourquand? Virons 100% des joueurs!","21:34:15","11844","Etoile_2012"
"216615166081642498","C'est la mi-temps c'est maintenant ki faut marquer #FranceEspagne","21:34:14","11843","hustler74i"
"216615164991119361","RT @DJu_Myr: On est dans la merde. #FranceEspagne","21:34:14","11843","CeliaCirichelli"
"216615164173221889","RT @JeVsPoseLaQ: Avant, on restait dans le bus. Maintenant, on sort en quart. #FranceEspagne","21:34:14","11843","Zilizoxie"
"216615162390646785","jeu stupide par la France!!!!  #FranceEspagne","21:34:13","11842","CoolieDG"
"216615161656647681","Les Espagnols sont largement prenable #FranceEspagne","21:34:13","11842","Dydy_Kng"
"216615159081345025","1-0 on y croit toujours #FranceEspagne","21:34:13","11842","Liloute95"
"216615158980677632","#FranceEspagne Ribery: contr exemple parfait de ceux qui pretendent que la beauté est inversement proportionnelle a l intelligence #Twittoma","21:34:13","11842","rish_y"
"216615155226787840","RT @Madlib_: Ribery le meilleur français sur le terrain, même si y ressemble à un hamburger echapé d'un snack #FranceEspagne","21:34:12","11841","ouusdamiier"
"216615151384788992","Arrêtons d’avoir PEUR …quitte à perdre au moins jouons ce match ..que #LaurentBlanc remette un joueur offensif #FranceEspagne","21:34:11","11840","Blancharddom"
"216615150906638336","#FranceEspagne on est mené 1-0 à la mi-temps, pourtant g un sentiment étrange qui me fait croire que tout n'est pas perdu. #FranceAlattaque","21:34:11","11840","footmercato_net"
"216615150529150979","RT @Nouwane: Le maillot de Ribery est déchiré comme son visage. #FranceEspagne","21:34:11","11840","Baacoy"
"216615149056966656","RT @ChocoBN_: #Euro2012 #FranceEspagne","21:34:10","11839","Ronaldogasy"
"216615146368409600","@rolandrichard Le problème est que, hormis un coup franc, il n'y a eu aucune occasion franche ! #Euro2012 #FranceEspagne","21:34:10","11839","LaurentDiNardo"
"216615143256236032","#PhrasesDeGrandMere ""Mais!! On va se taper Nalty!!!""Non grand mere, c'est pas un pénalty... #FranceEspagne","21:34:09","11838","Temechon"
"216615139787550720","RT @Marion_OLVR: L'equipe de #France est comme notre ""Président"" : molle ! #Euro2012 #FranceEspagne","21:34:08","11837","omaha60"
"216615135832317953","RT @Nouwane: Le maillot de Ribery est déchiré comme son visage. #FranceEspagne","21:34:07","11836","marzodooyax"
"216615135085740033","RT @Lafa93: Rt si tu sais qu'on gagnerait 5-0 si les joueurs français s'entraînaienit à tirer #AvecLeCulDeAyem #FranceEspagne","21:34:07","11836","CachareelPoupee"
"216615134171381760","Il y a trop la place d'au moins égaliser !!!!!!! #FranceEspagne","21:34:07","11836","Jordan_Sensi"
"216615133370261505","RT @SKALRecords: COMME @SULTANOFFICIEL ON EST DERRIÈRE LA FRANCE CE SOIR! #FranceEspagne RT http://t.co/aOSKLHiz","21:34:06","11835","Mon_Dine"
"216615132896296961","RT @ainsivalinfo: Ribery en goal et Lloris en attaque svp #FranceEspagne #euro2012","21:34:06","11835","etFroid"
"216615132183277569",": Benzema, il marque des buts dans les pubs ! En mettre dans un vrai match, c'est mieux ! #FranceEspagne","21:34:06","11835","_Alys_C"
"216615129586995200","Faut faire rentrer Menez ou Valbuena ! #euro2012 #FranceEspagne","21:34:06","11835","Louryagan"
"216615128970436608","RT @Semelle1: Nasri qui déborde et but de Benzema. Y a que dans les pubs coca qu'on voit ça malheureusement. #FranceEspagne","21:34:05","11834","Chekib2K12"
"216615128148357120","Ouais c'est mort. #FranceEspagne","21:34:05","11834","Stan__A"
"216615126965551105","Aller les bleus j'y crois encore #franceespagne","21:34:05","11834","BringMeCoconut"
"216615123756908546","RT @PunctumVertigo: Le seul endroit où la France marque, c'est dans les pubs Coca-Cola. #Euro2012 #FranceEspagne","21:34:04","11833","ZeraaxX"
"216615123110998016","C'est pas Coca-Cola qui aurait dû sponsorisé mais Red Bull #FranceEspagne #Onycroitquandmeme","21:34:04","11833","sayhleen"
"216615120820903937","RT @SKALRecords: COMME @SULTANOFFICIEL ON EST DERRIÈRE LA FRANCE CE SOIR! #FranceEspagne RT http://t.co/aOSKLHiz","21:34:03","11832","YvannSanchez"
"216615119780720642","Tient c est la mi-temps #FranceEspagne ? J'm'etais endormi !","21:34:03","11832","PianOthello"
"216615119495499776","#FranceEspagne il y a bien que le maillot qui déchire ribery","21:34:03","11832","DLhuillier"
"216615119436783618","RT @genrenard: Déjà essayons de garder le ballon... #FranceEspagne","21:34:03","11832","zi_naa"
"216615115120840704","#Suicide RT @asrk_: Faites rentrer Ménez. Eventuellement Nasri. #FranceEspagne","21:34:02","11831","SeriousCharly"
"216615111127871488","Quelle tanée ce #FranceEspagne ... Trop lent ! BEAUCOUP trop lent !","21:34:01","11830","les_imposteurs"
"216615108363829248","C'est tellement tendu que même sur twitter ça ose pas se lâcher. #FranceEspagne","21:34:01","11830","VinceTouqueOne"
"216615106887426048","#FranceEspagne si Menez rentre a la mi-temps on a nos chances","21:34:00","11829","caroline_euh"
"216615104442146818","#FranceEspagne Si on arrive pas a faire des passes ça risque d'être embêtant.","21:34:00","11829","Z0eS"
"216615103397773312","Le mec est tout seul #XabiAlonso #FranceEspagne","21:33:59","11828","Steeven_Rdm"
"216615103297093634","Bon ok, ca sent mauvais! #FranceEspagne","21:33:59","11828","LittleMissMIP"
"216615103246766080","Très honnêtement, c'est jouable ! On peut égaliser ! Un peu plus de vitesse, de movement dans le jeu, être plus spontané !! #FranceEspagne","21:33:59","11828","_Heisenberg_"
"216615098033246210","1-0 Pour 'eespagne --' ! #FranceEspagne","21:33:58","11827","xElodieF"
"216615096640733185","RT @virginiecapric: Ola Ola les francais et de 1-0 pour l'Espagne #FranceEspagne http://t.co/NlncCOK1","21:33:58","11827","omp16"
"216615091766964226","Perso, ça fait longtemps que j'ai zappé sur la Chaine Parlementaire pour regarder Bibliothèque Medicis, parce que #FranceEspagne = big purge","21:33:57","11826","SoaresLuisao"
"216615091376898048","Ils disent toujours y a que les rebeux qui n'aiment pas la France. Regarde juste sur twitter : Viva España en TT Français. #FranceEspagne","21:33:56","11825","Sidi_la"
"216615087090319360","Et faudrait aussi que ""Cuitas les banas"" aprenne à siffler, ça devient lourd ! #FranceEspagne","21:33:55","11824","Marcleremois"
"216615086243065857","RT @B_Roger_Petit: ""On ne croit qu'en ceux qui croient en eux."" Talleyrand #FranceEspagne #Euro2012 #EDF","21:33:55","11824","LeMondeDida"
"216615084103970816","EGALISATION PAR BENZEMA !!!!! Ah non pardon, c'était la pub Coca. #FranceEspagne","21:33:55","11824","4401"
"216615083927810050","Il n'y a deux sans trois #FranceEspagne","21:33:55","11824","juanr_92a"
"216615083487395842","Y'a ceux qui suivent le match sur twitter et ceux qui le regardent vraiment . #FranceEspagne","21:33:55","11824","Lucas1ad"
"216615082661130240","RT @mohamedbouhafsi: RT si toi aussi tu aurais déjà quitté à #FIFA12 parce que t'as pas encore touché le ballon!! #FranceEspagne","21:33:54","11823","VincentRicous"
"216615082413658112","#FranceEspagne on peut le faire !! #espoirfaitvivre","21:33:54","11823","Daosendia"
"216615082413658112","#FranceEspagne on peut le faire !! #espoirfaitvivre","21:33:54","11823","Daosendia"
"216615080341684224","RT @GMacuilis: On se fait chier .... #FranceEspagne","21:33:54","11823","AnneFlo_D"
"216615078768812033","La france i son vrement nul i son trop lent mdr !! #FranceEspagne","21:33:53","11822","GucciPaname78"
"216615076629712897","Si l'Espagne met encore un but mon papa va explosé la télé à coup d'insulte, j'ai peur. #FranceEspagne","21:33:53","11822","MCosperec"
"216615075950243840","#Euro2012, match #FranceEspagne : 0-1 à la mi-temps (X. Alonso 19')","21:33:53","11822","itele"
"216615072238284800","""-Papa pourquoi il y a qu'une seule équipe qui touche le ballon ?"" #FranceEspagne","21:33:52","11821","galland_benoit"
"216615071902736384","Si la France perd je vous pari qu'ils virent #LaurentBlanc et qu'ils gardent les même joueurs de merde #FranceEspagne #jeDisCaJeDisRien","21:33:52","11821","nickdrice"
"216615071483310080","#Protip Avant de balancer une blague sur #FranceEspagne racontez-la à votre chien/chat/lampadaire, s'il ne rit pas, gardez la pour vous.","21:33:52","11821","N41M4"
"216615071089033216","RT @Mu_sic28: Qu'on fasse rentrer Giroud et Menez j'en peux plus d'attendre que Benzema se réveille #FranceEspagne","21:33:52","11821","selmababa"
"216615069834936320","RT @_FBGuy: Bah, pourquoi il joue pas Zidane ? #FranceEspagne","21:33:51","11820","Liloute95"
"216615068064952320","RT @benitorugby: ""@D_Louiss: Zahia fait tout ton possible dans les vestiaires #FranceEspagne""","21:33:51","11820","D_Louiss"
"216615067779735553","RT @itsGls: Ils sont payez des millions et ils sont même pas foutu de chantez la marseillaise, et de mettre un but... #FranceEspagne #Euro2012","21:33:51","11820","anjalii_"
"216615066911514624","L'expression 2 équipes pour faire un bon match prend tout son sens #FranceEspagne #Euro2012","21:33:51","11820","WillPoua"
"216615063484760064","RT @CyprienLe: C'est quoi cette arbitre en carton ????!! #FranceEspagne","21:33:50","11819","Liloute95"
"216615063010820096","Et sinon certains pensaient que la France pouvait gagner... #FranceEspagne","21:33:50","11819","EmmaRmy"
"216615060200636417","RT @Bastiat2012: #FranceEspagne Une vraie relance en augmentant le nombre de ballons sur le terrain devrait être envisagée. #Keynes","21:33:49","11818","vbenard"
"216615054525726720","Si Clichy aurait pris son marquage on serait bien #FranceEspagne","21:33:48","11817","_Mini_K"
"216615051681988608","RT @Bonobar33: Il est où Ronaldo? #QuestionsDeFilleDevantUnMatch #FranceEspagne","21:33:47","11816","Da_Ninie"
"216615046556553217","L'Espagne c'est as un truc de ouf non plus ... #FranceEspagne","21:33:46","11815","popo26gang"
"216615045541531648","On est vivant, tant qu'on est foooort... RT @JulienTellouck J'y crois encore #euro2012 #FranceEspagne","21:33:46","11815","Amkhatmi"
"216615045105324032","""cette erreur fançaise"" #lol #franceespagne","21:33:45","11814","mYmikalL"
"216615042404192256","RT @widadk: Les nouveaux maillots de l'équipe de France sont aussi solides que les joueurs... #FranceEspagne","21:33:45","11814","MissNina16"
"216615041624047616","“@LeHuffPost: Pour l'instant, les seuls qui se déchirent ce sont les maillots http://t.co/jyliTWrW #FranceEspagne” c'est pas faux","21:33:45","11814","LDerpion"
"216615040604848128","RT @RealDUZ: Un peu bizarre le match  #FranceEspagne il est saccadé l'EDF gâche la fluidité du jeu espagnols","21:33:44","11813","KrystL03"
"216615040361562112","En direct de l'Atoll #FranceEspagne http://t.co/kEfppWjR","21:33:45","11814","Angeilyque"
"216615039925370880","Match sans rythme, mais les Espagnols pas impériaux. Il nous faut des dynamiteurs en 2nde m-t, Ménez à la place de Debuchy ! #FranceEspagne","21:33:44","11813","TimoVilars"
"216615037245206528","#FranceEspagne ALLEZ LES BLEUS !","21:33:44","11813","MzelleLolita"
"216615035777187840","Spanishes listen to me : if you want that we save your economy you'd better lost... #FranceDiplomatie #FranceEspagne","21:33:43","11812","Xwavier"
"216615034384695298","#FranceEspagne c'est la mi-temps et la France est menée 1-0 pas grand chose à signaler pour l'attaque française. L'Espagne déroule.","21:33:43","11812","ParisChessBlog"
"216615033407422464","RT @Tilahh: Le but des français sera à la 74ème minute. #FranceEspagne","21:33:43","11812","HighwayToDream"
"216615033138987008","Le meilleur moment de la 1ère mi-temps ? La pub Coca... #euro2012 #FranceEspagne","21:33:43","11812","gueugnot"
"216615032849571840","#FranceEspagne Si Debuchy n'était pas tombé sur l'action du but, il y aurait 0-0 ! #EDF","21:33:43","11812","_brahim_"
"216615030697893888","RT @PierreDorian: Ah ça y est j'ai compris : on a gagné 2-0 au match aller on gère ... #affreux  #FranceEspagne","21:33:42","11811","alonso77310"
"216615028411990016","RT @mouloudachour: C'est pour quand l'émission "" les anges de la Tele réalité vs l'equipe de france ? "" #Euro2012 #FranceEspagne","21:33:41","11810","_ThEmilie"
"216615028340699138","RT @Tilahh: Le but des français sera à la 74ème minute. #FranceEspagne","21:33:41","11810","iPepsii"
"216615025190772736","De toute façonc'est l'Italie qui va gagner l'Euro. Vous l'aurez lu en premier ici. #Euro2012 #FranceEspagne","21:33:41","11810","hugo_lebrun"
"216615024729403392","Les espagnols sont trop forts... Mais les français se sont rattrapés par rapport au début du match  #euro2012 #FranceEspagne","21:33:41","11810","BloodiAlice"
"216615023844405249","Bon voilà ca sent le chorizo les gars ! #FranceEspagne #Euro2012 #CC @Syl_Vaiin @Nanie_Rope","21:33:40","11809","Alex_Bouv"
"216615023764717569","Allez la France!!!  #EDF #Euro2012 #FranceEspagne","21:33:40","11809","Topher97351"
"216615022531584000","Faites rentrer Ménez. Eventuellement Nasri. #FranceEspagne","21:33:40","11809","asrk_"
"216615019431997440","Bon j'ai misé contre mon frère que la France allait gagner, ALORS NE ME FAITES PAS UN COUP FOIREUX #FranceEspagne","21:33:39","11808","AliciaEtc"
"216615019301961729","RT @mouloudachour: C'est pour quand l'émission "" les anges de la Tele réalité vs l'equipe de france ? "" #Euro2012 #FranceEspagne","21:33:39","11808","arzhel"
"216615016932196352","RT @Neyjee: Et de 1 #FranceEspagne","21:33:39","11808","SidraShakir"
"216615015850061824","""Seulement"" 1-0. #euro2012 #FranceEspagne","21:33:38","11807","The_Laaurent"
"216615013648044032","C'est parce qu'il a eu du bol de pas en prendre plus la dernière fois qu'il est en jaune cocu Lloris? #FranceEspagne","21:33:38","11807","ElSyd77"
"216615010988859392","RIBERY fout la merde depuis le début du match: Il est retombé dans le coté ""ROBBEN' de son jeu et ça coute déjà cher #FranceEspagne","21:33:37","11806","Guiguips_Butler"
"216615008837185537","RT @ifalas: ""Il faut pénétrer, physiquement on a l'air bien."" Arsène Wenger. #FranceEspagne","21:33:37","11806","Phi0123456789"
"216615008086401025","Putain c'est pas Possible sa #FranceEspagne","21:33:37","11806","Steeven_Rdm"
"216615006966517760","RT @Madlib_: Ribery le meilleur français sur le terrain, même si y ressemble à un hamburger echapé d'un snack #FranceEspagne","21:33:36","11805","marzodooyax"
"216615003262951424","@iCitizeen je pense quand même qu'on peut gagner !!! #FranceEspagne #GoFrance","21:33:35","11804","PaulDPZ"
"216615001530707970","RT @Tilahh: Le but des français sera à la 74ème minute. #FranceEspagne","21:33:35","11804","CLEANJAJA"
"216615000956084224","RT @Nouj1: Pour le pressing, on repassera. #FranceEspagne","21:33:35","11804","Keuj_Del"
"216614999081238528","La publicité Coca-Cola à la mi-temps, ça fait juste foutage de gueule. #FranceEspagne #Euro2012","21:33:34","11803","pmlallemand"
"216614995507675137","RT @SKALRecords: COMME @SULTANOFFICIEL ON EST DERRIÈRE LA FRANCE CE SOIR! #FranceEspagne RT http://t.co/aOSKLHiz","21:33:34","11803","Arnaud_Blum"
"216614994383613953","RT @SKALRecords: COMME @SULTANOFFICIEL ON EST DERRIÈRE LA FRANCE CE SOIR! #FranceEspagne RT http://t.co/aOSKLHiz","21:33:33","11802","SULTANOFFICIEL"
"216614993431502848","RT @MHNZL: J'sais pas vous, mais je trouve ce match #FranceEspagne très ennuyant. #Boring #Baille","21:33:33","11802","lamz_tonight"
"216614991506313217","L'equipe de #France est comme notre ""Président"" : molle ! #Euro2012 #FranceEspagne","21:33:33","11802","Marion_OLVR"
"216614988851326976","L'Espagne mène 1 but à 0 avec un but de Alonso. Mais rien n'est joué ! #FranceEspagne","21:33:32","11801","Noximiliano"
"216614987865661440","Jamais ces espagnols n'iront au bout, contre un vrai milieu en place ils prennent l'eau à coup sûr. #Euro2012 #FranceEspagne","21:33:32","11801","CSA_plz"
"216614987257491456","Oh le somnifère, oh le match de merde… Il n'y a que Ribéry qui se déchire… :P #FranceEspagne","21:33:32","11801","DavcioGB"
"216614987119067136","Meme Coca-Cola se fout de notre gueule en nous fesant croire que Benzema va marquer ... #FranceEspagne #EDF","21:33:32","11801","JPoussineau"
"216614986112450561","RT @rolandrichard: Fin de la 1ère période et l'Espagne mène logiquement 1-0 #Euro2012 #FranceEspagne","21:33:31","11800","tribunedusport"
"216614985344876544","RT @laurentbazin: L'Espagne n'est pas impressionnante. Ça devrait nous réconforter. Mais non. #FranceEspagne","21:33:31","11800","Dioulen"
"216614985227452418","Franchement ça va on tient le coup #FranceEspagne","21:33:31","11800","i_Rama"
"216614983516168192","RT @Eberretta: À moins d'un carton rouge espagnol qui réquilibrerait un peu les 2 équipes, je ne vois pas trop de solution. #FranceEspagne","21:33:31","11800","PheSantini"
"216614977753194496","Première mi-temps de #FranceEspagne... Ah non, excusez moi, c'est #Espagne contre une équipe #fantôme","21:33:29","11798","ParePaul"
"216614977405063170","Même ma grand-mère joue mieux.. MAMIE ENFILE TES CRAMPONS STP ! #FranceEspagne","21:33:29","11798","axelle_srz"
"216614976054493184","1 - 0 à la mi temps !!! C'est ça de jouer défensif ! On a plus de risques de prendre un but que d'en mettre! #FranceEspagne #euro2012","21:33:29","11798","NikoMalzac"
"216614975584747521","Dsl de Dire ke L'equipe de France Joue Comme D Merde #FranceEspagne .... Ils peuvent faire bcp mieu Pourtant","21:33:29","11798","BabyBPeace"
"216614974179647489","Foutage de gueule cette pub Coca cola, comment faire une pub pour 3 pays different (France-PaysBas-Russie) #FranceEspagne #TF1","21:33:29","11798","Remi_Fonseca"
"216614973709881346","Au vue de la première mi-temps, pas de putes pour les bleus ce soir ! #FranceEspagne","21:33:28","11797","AmandineBreysse"
"216614971159756800","#FranceEspagne Didadidadoum! J'aime bien Xavi Alonso... #LePointEauPrésieuce #JeSaisJaiDesGoutsDeMerde n_n","21:33:28","11797","Lea_Duche"
"216614969494605824","Votre match de ce soir est sponsorisé par Xanax #Euro2012 #FranceEspagne","21:33:27","11796","benjamingorlin"
"216614968429252609","RT @Amelectrocution: Si ça continue comme ça, on va finir comme la Grèce hier. #FranceEspagne","21:33:27","11796","_Glamoureuse"
"216614967359713283","RT @_FBGuy: Bah, pourquoi il joue pas Zidane ? #FranceEspagne","21:33:27","11796","MarionLigoule"
"216614963308011520","La pub de Coca s'apparente vraiment à de la science fiction ""Benzemaaaa et buuuuuuuuuut"" #FranceEspagne","21:33:26","11795","Laiquendis"
"216614963102482432","Stop #euro2012 #Franceespagne, un peu de concentration pour les résultats des #canneslions","21:33:26","11795","Charlielia"
"216614963014406144","RT @VinceTouqueOne: Quitte à déconner sur la compo, en 2ème mi-temps on pourrait mettre Valbuena dans les cages. #FranceEspagne","21:33:26","11795","katia_mattioli"
"216614959738650624","RT @Haroun921: Faite entre Torres a la 70e minute il va tuer le match #FranceEspagne","21:33:25","11794","JhonMaxiZens"
"216614958132236289","RT @4401: ""Ribéry, il est déchiré du côté droit"".#Batard #FranceEspagne","21:33:25","11794","EddieBergman"
"216614957733777410","Et but de Platini !!! #FranceEspagne #Euro1984","21:33:25","11794","SebastienParet"
"216614952100827137","Bon, va ptet falloir se réveiller là... #FranceEspagne","21:33:23","11792","Shin0bi4719"
"216614951069028355","La France est au football ce que Zahia est à la culture #EURO2012 #FranceEspagne","21:33:23","11792","RobeletG"
"216614950817370112","RT @PierreDorian: Ah ça y est j'ai compris : on a gagné 2-0 au match aller on gère ... #affreux  #FranceEspagne","21:33:23","11792","saidofish67"
"216614946040070144","RT @19_tuncer: Ribery c'est le seul clochard qui joue avec un maillot déchiré #FranceEspagne","21:33:22","11791","Niicki_19"
"216614944232325121","#QuestionsDeFilleDevantUnMatch Pourquoi il mettent une Pub alors que ils jouent encore ? #FranceEspagne","21:33:21","11790","Ashdece"
"216614941401165825","La France fait peur quand même #FranceEspagne","21:33:21","11790","RuoccoMC"
"216614940813963264","Un peu bizarre le match  #FranceEspagne il est saccadé l'EDF gâche la fluidité du jeu espagnols","21:33:21","11790","RealDUZ"
"216614939299807232","La pub CocaCola à la mi-temps qui dit que Benzema marque est une pure utopie! #EspagneFrance #FranceEspagne #euro2012","21:33:20","11789","3615tartuff"
"216614936275718144","La pub MacDo me fait penser au match. #FranceEspagne","21:33:19","11788","Nawelspeak"
"216614934325362690","#FranceEspagne 1-0 pour l'espagne","21:33:19","11788","Kame63008188"
"216614933817856001","Ils ont envie de jouer là ? La #france me dégoute du foot.. #Euro2012 #FranceEspagne","21:33:19","11788","clem_dasilva10"
